-458, 216, 187
-458, 216, 187
-,-,-
-1015, 318, 973
-1060, 192, 1103
-1103, 175, 1149
-1121, 140, 1161
-1161, 113, 1197
-1204, 21, 1257
-1180, -7, 1251
-1083, 20, 1083
-998, 81, 889
-848, 142, 755
-848, 142, 755
-722, 152, 648
-,-,-
-928, 189, 660
-929, 219, 688
-1011, 276, 781
-1105, 294, 860
-1224, 296, 941
-1299, 325, 1025
-1340, 249, 1100
-1444, 160, 1210
-1474, 143, 1252
-1399, 142, 1178
-1265, 151, 1053
-1084, 219, 896
-939, 220, 741
-815, 223, 617
-,-,-
-1084, 450, 938
-1170, 511, 1043
-1149, 182, 1227
-1217, 495, 1179
-1231, 302, 1181
-1226, 278, 1170
-1242, 192, 1155
-1275, 114, 1135
-1226, 145, 1136
-1078, 258, 1051
-958, 287, 911
-,-,-
-1293, 273, 1343
-1330, 232, 845
-1190, 366, 1136
-1293, 280, 1300
-1207, 248, 1295
-1224, 274, 1241
-1240, 147, 1114
-1216, 77, 1022
-1143, 65, 947
-1041, 43, 848
-996, 61, 787
-839, 110, 727
-773, 170, 639
-773, 170, 639
-,-,-
-1354, 173, 1237
-1306, 282, 1248
-1266, 224, 1431
-1249, 176, 1458
-1146, 241, 1372
-1007, 278, 1229
-924, 216, 1076
-872, 151, 912
-771, 142, 779
-676, 118, 627
-632, 75, 505
-620, -18, 394
-582, -77, 277
-582, -77, 277
-551, -52, 177
-490, -66, 88
-,-,-
-1334, 160, 1146
-1240, 197, 1184
-1202, 116, 1159
-1127, 119, 1056
-1019, 125, 932
-881, 100, 776
-761, 167, 690
-761, 167, 690
-768, 52, 599
-678, 66, 514
-623, 75, 441
-584, -5, 355
-572, 5, 301
-572, 5, 301
-,-,-
-1268, 374, 943
-1269, 358, 963
-1250, 295, 1129
-1287, 196, 1212
-1317, 134, 1220
-1289, 110, 1157
-1222, 132, 1052
-1139, 150, 927
-1024, 159, 790
-913, 155, 688
-,-,-
-1304, 105, 1229
-1169, 187, 1086
-1085, 81, 1054
-975, 89, 918
-847, 90, 700
-643, 152, 515
-498, 173, 373
-391, 201, 277
-496, -20, 232
-506, -77, 139
-451, 25, 74
-451, 25, 74
-,-,-
-1184, 265, 1139
-1085, 301, 1150
-1063, 260, 1084
-1068, 104, 1007
-942, 115, 911
-867, 147, 825
-810, 158, 732
-743, 47, 650
-743, 47, 650
-669, 48, 564
-,-,-
-693, 572, 1130
-797, 433, 1158
-884, 362, 1302
-946, 314, 1375
-933, 350, 1374
-903, 350, 1336
-856, 286, 1325
-784, 235, 1266
-689, 170, 1138
-619, 116, 990
-556, 88, 842
-556, 88, 842
-526, 39, 701
-485, -4, 579
-,-,-
-792, 146, 773
-765, 111, 808
-765, 111, 808
-717, 146, 784
-677, 153, 743
-613, 164, 689
-586, 161, 680
-591, 162, 631
-581, 161, 573
-629, 9, 556
-714, -131, 498
-714, -131, 498
-632, -106, 445
-,-,-
-906, 267, 1098
-927, 344, 1019
-919, 279, 1041
-945, 227, 1038
-935, 230, 1064
-898, 197, 1082
-876, 195, 1059
-888, 180, 1052
-868, 158, 1027
-821, 172, 1002
-782, 168, 961
-740, 132, 919
-725, 124, 873
-669, 94, 820
-669, 94, 820
-608, 84, 743
-517, 28, 645
-429, -58, 561
-433, -108, 463
-434, -111, 342
-441, -99, 216
-415, -78, 107
-415, -78, 107
-,-,-
-1007, 182, 1208
-986, 241, 1161
-949, 291, 1189
-921, 265, 1146
-931, 213, 1111
-896, 187, 1033
-834, 198, 933
-788, 185, 836
-736, 135, 761
-676, 129, 697
-642, 116, 613
-602, 111, 517
-602, 111, 517
-,-,-
-998, 122, 1056
-984, 163, 1154
-959, 183, 1216
-943, 151, 1220
-899, 156, 1183
-895, 135, 1141
-881, 89, 1091
-847, 76, 1026
-847, 76, 1026
-815, 66, 954
-765, 63, 866
-736, 66, 805
-667, 37, 726
-629, 58, 659
-598, 5, 599
-598, 5, 599
-584, -58, 547
-572, -55, 469
-,-,-
-1130, -35, 1295
-1115, -71, 1400
-1017, -67, 1392
-962, 1, 1299
-872, 34, 1157
-811, 20, 1026
-770, 56, 931
-770, 56, 931
-715, 53, 841
-674, 46, 795
-631, 52, 735
-571, 83, 647
-538, 85, 556
-538, 85, 556
-561, 78, 463
-,-,-
-1122, 177, 1103
-1128, 171, 1039
-1111, 168, 1078
-1063, 150, 1048
-1041, 128, 1022
-1020, 144, 1012
-973, 188, 1012
-947, 230, 963
-966, 281, 920
-972, 264, 913
-938, 243, 871
-852, 222, 752
-801, 152, 651
-,-,-
-1106, 14, 1235
-1108, -8, 1189
-1060, -12, 1226
-990, 14, 1121
-944, 5, 980
-954, -59, 877
-912, -87, 839
-807, -21, 823
-732, 37, 800
-709, 6, 791
-709, 6, 791
-690, 60, 765
-655, 144, 687
-669, 121, 596
-706, 50, 554
-666, 29, 530
-666, 29, 530
-677, 23, 459
-666, 57, 366
-612, 124, 290
-558, 155, 210
-,-,-
-1175, 279, 986
-1175, 279, 986
-1098, 203, 1096
-1072, 241, 1127
-1088, 180, 1139
-1034, 169, 1094
-901, 217, 1022
-798, 208, 928
-801, 88, 833
-772, 22, 733
-724, -7, 644
-711, -34, 553
-693, -49, 444
-608, -11, 297
-608, -11, 297
-537, 77, 178
-504, 147, 67
-558, 66, 98
-639, -27, 115
-581, 82, 69
-581, 82, 69
-588, 131, 40
-,-,-
-1005, 411, 1124
-997, 269, 1057
-993, 197, 1136
-960, 148, 1112
-900, 128, 1013
-794, 115, 890
-726, 95, 803
-731, 25, 726
-660, 42, 611
-609, 131, 517
-609, 131, 517
-631, 92, 440
-660, 20, 381
-624, 41, 302
-590, 76, 205
-,-,-
-874, 399, 1470
-962, 467, 1572
-985, 370, 1693
-1008, 276, 1616
-935, 242, 1489
-844, 255, 1296
-757, 234, 1061
-676, 182, 823
-704, 24, 684
-648, 11, 559
-648, 11, 559
-550, 87, 475
-538, 77, 387
-564, -31, 285
-614, -80, 251
-582, -69, 244
-521, -50, 207
-,-,-
-880, 62, 891
-897, 104, 864
-903, 142, 952
-951, 97, 1023
-1019, 89, 1054
-1057, 121, 1095
-1030, 124, 1089
-1008, 104, 1082
-993, 31, 1059
-927, -39, 978
-927, -39, 978
-878, -125, 884
-843, -159, 805
-788, -171, 709
-728, -156, 578
-,-,-
-896, -139, 764
-807, -110, 670
-789, -54, 548
-795, 21, 538
-795, 21, 538
-828, 93, 605
-866, 147, 681
-920, 153, 780
-1047, 134, 921
-1160, 127, 1057
-1190, 124, 1133
-1153, 128, 1156
-1102, 65, 1126
-1070, -21, 1056
-963, -38, 937
-851, -32, 822
-776, -91, 710
-689, -150, 592
-689, -150, 592
-661, -172, 493
-686, -159, 417
-652, -138, 352
-608, -99, 289
-,-,-
-1027, 181, 1144
-1027, 105, 1095
-1042, 60, 1156
-1058, 39, 1151
-1085, 53, 1095
-1057, 43, 1013
-987, 84, 949
-918, 94, 909
-851, 103, 859
-833, 53, 804
-791, 12, 737
-791, 12, 737
-736, 5, 635
-732, -16, 563
-727, -113, 458
-709, -175, 321
-,-,-
-1279, 578, 1155
-1346, 612, 1340
-1296, 341, 1435
-1158, 145, 1408
-968, 37, 1253
-834, -106, 976
-682, -182, 639
-545, -191, 317
-436, -180, 151
-407, -249, 168
-450, -309, 221
-450, -309, 221
-453, -262, 267
-508, -168, 351
-558, -183, 388
-632, -227, 417
-634, -211, 389
-665, -185, 291
-677, -145, 173
-669, -136, 47
-,-,-
-1104, 38, 727
-1119, 13, 764
-1126, -72, 745
-1095, -76, 724
-1037, -67, 696
-998, -35, 645
-961, -30, 588
-961, -30, 588
-928, -35, 548
-873, -18, 503
-853, -52, 469
-869, -88, 395
-846, -69, 324
-,-,-
-1150, 90, 1096
-1100, 82, 1063
-1003, 178, 957
-980, 160, 895
-983, 106, 842
-945, 54, 761
-945, 54, 761
-860, 36, 680
-830, 77, 627
-789, 73, 549
-783, 22, 488
-762, 26, 387
-762, 26, 387
-706, 53, 289
-740, 150, 236
-606, 99, 145
-594, 104, 129
-602, 65, 110
-,-,-
-843, 134, 643
-823, 110, 633
-823, 110, 633
-859, 88, 591
-890, 111, 564
-918, 168, 614
-960, 209, 663
-1013, 203, 709
-1135, 149, 791
-1230, 111, 852
-1251, 137, 903
-1252, 172, 923
-1215, 140, 909
-1133, 130, 846
-1133, 130, 846
-1012, 164, 755
-887, 191, 648
-769, 219, 500
-,-,-
-669, 272, 460
-669, 272, 460
-680, 299, 464
-656, 302, 463
-670, 324, 484
-730, 316, 506
-820, 327, 539
-959, 386, 613
-1143, 537, 747
-1355, 605, 958
-1569, 546, 1206
-1653, 453, 1305
-1528, 409, 1212
-1316, 397, 1062
-1071, 389, 881
-856, 362, 712
-856, 362, 712
-720, 227, 540
-,-,-
-1124, 272, 942
-1103, 260, 1002
-1080, 386, 1041
-1063, 484, 1088
-1007, 400, 1055
-957, 425, 1054
-928, 454, 1078
-927, 413, 1063
-906, 365, 1006
-876, 295, 902
-830, 255, 771
-830, 255, 771
-,-,-
-942, 367, 841
-942, 367, 841
-891, 331, 852
-917, 306, 900
-1020, 327, 938
-1055, 244, 947
-1148, 176, 869
-1254, 198, 865
-1243, 200, 903
-1117, 180, 878
-954, 205, 800
-796, 187, 722
-853, 175, 664
-653, 47, 561
-653, 47, 561
-,-,-
-638, 226, 789
-625, 283, 833
-672, 248, 893
-733, 214, 958
-803, 258, 1087
-898, 260, 1341
-1046, 193, 1658
-1174, 194, 1806
-1174, 272, 1706
-1043, 276, 1466
-893, 235, 1216
-742, 201, 980
-689, 169, 794
-689, 169, 794
-594, 195, 587
-453, 269, 396
-,-,-
-744, 256, 928
-807, 261, 1016
-868, 225, 1181
-943, 167, 1299
-961, 119, 1445
-1006, 124, 1562
-1052, 91, 1603
-1049, 97, 1524
-1001, 89, 1374
-913, 95, 1213
-815, 118, 1071
-715, 152, 932
-715, 152, 932
-,-,-
-709, 332, 734
-698, 353, 756
-695, 309, 803
-688, 336, 781
-696, 318, 768
-696, 318, 768
-740, 288, 833
-816, 287, 975
-882, 306, 1159
-936, 286, 1385
-978, 279, 1561
-987, 288, 1604
-950, 294, 1491
-889, 281, 1315
-820, 263, 1155
-762, 219, 1019
-696, 215, 861
-629, 209, 672
-533, 213, 485
-,-,-
-803, 122, 1540
-739, 104, 1405
-703, 98, 1203
-684, 82, 1042
-684, 82, 1042
-696, 95, 899
-665, 92, 768
-617, 79, 645
-582, 96, 497
-599, 84, 387
-599, 84, 387
-592, 73, 312
-575, 96, 233
-591, 116, 191
-,-,-
-802, 99, 1088
-800, 152, 1085
-827, 173, 1137
-853, 132, 1140
-882, 103, 1156
-893, 79, 1193
-876, 85, 1246
-885, 74, 1332
-885, 80, 1390
-835, 87, 1311
-798, 77, 1179
-798, 77, 1179
-728, 84, 1002
-659, 103, 814
-,-,-
-1111, -4, 1834
-1139, 124, 1865
-1114, 75, 1743
-1004, 66, 1542
-882, 83, 1301
-783, 100, 1079
-641, 90, 848
-488, 122, 629
-488, 122, 629
-390, 119, 429
-358, 94, 274
-342, 65, 146
-332, 51, 73
-368, 84, -13
-,-,-
-865, 142, 1335
-859, 88, 1312
-859, 88, 1312
-872, 62, 1256
-863, 61, 1179
-842, 25, 1092
-825, 9, 994
-788, -13, 890
-765, -34, 795
-766, -48, 689
-766, -48, 689
-731, -23, 566
-660, 44, 441
-617, 98, 316
-562, 140, 199
-549, 140, 122
-488, 189, 51
-,-,-
-738, 301, 953
-807, 221, 1035
-907, 165, 1150
-957, 150, 1339
-968, 134, 1514
-914, 56, 1536
-914, 56, 1536
-871, -14, 1444
-779, -6, 1272
-704, 4, 1023
-660, -11, 712
-640, -45, 431
-546, 3, 271
-,-,-
-1029, 101, 1245
-967, 100, 1241
-892, 150, 1180
-843, 132, 1079
-843, 132, 1079
-778, 146, 965
-719, 156, 855
-661, 153, 747
-637, 97, 670
-666, 19, 609
-645, 15, 532
-601, 87, 437
-601, 87, 437
-582, 98, 332
-528, 125, 196
-477, 175, 63
-,-,-
-844, 134, 1197
-895, 121, 1238
-905, 95, 1379
-920, 142, 1468
-954, 128, 1463
-964, 109, 1375
-931, 100, 1222
-865, 101, 1062
-810, 102, 904
-771, 71, 748
-711, 79, 620
-711, 79, 620
-655, 92, 515
-618, 116, 443
-599, 101, 374
-620, 84, 304
-608, 96, 228
-602, 146, 179
-561, 170, 140
-561, 170, 140
-,-,-
-763, 222, 826
-773, 254, 887
-773, 254, 887
-806, 243, 960
-857, 177, 1030
-926, 109, 1128
-1017, 75, 1281
-1108, 107, 1441
-1176, 136, 1658
-1245, 121, 1875
-1252, 106, 1869
-1184, 95, 1644
-1056, 134, 1360
-905, 175, 1084
-739, 185, 824
-619, 141, 596
-513, 131, 406
-420, 151, 280
-395, 143, 165
-395, 143, 165
-403, 136, 87
-476, 120, 53
-480, 174, 11
-483, 177, -28
-481, 190, -77
-,-,-
-973, -108, 1318
-1025, -55, 1441
-1016, 20, 1390
-977, 75, 1304
-928, 111, 1214
-899, 106, 1130
-896, 96, 1075
-875, 137, 951
-808, 171, 775
-808, 171, 775
-757, 167, 608
-694, 180, 463
-637, 184, 355
-615, 210, 275
-618, 207, 234
-639, 173, 164
-597, 198, 128
-592, 233, 82
-592, 233, 82
-574, 267, 54
-561, 287, 32
-542, 273, 6
-532, 247, -15
-,-,-
-1091, 2, 1199
-1117, -14, 1322
-1149, -21, 1369
-1161, -34, 1345
-1148, -43, 1299
-1098, -33, 1192
-1021, 10, 1047
-965, 8, 902
-965, 8, 902
-897, 5, 749
-815, 22, 599
-764, 40, 479
-712, 51, 393
-712, 51, 393
-667, 78, 322
-613, 96, 230
-599, 126, 154
-621, 149, 91
-620, 164, 9
-576, 177, -38
-576, 177, -38
-566, 158, -83
-529, 147, -100
-,-,-
-960, 89, 974
-961, 89, 922
-1024, 43, 1008
-1115, 0, 1082
-1131, -16, 1167
-1160, -33, 1234
-1187, -36, 1222
-1156, 2, 1131
-1070, 34, 979
-1070, 34, 979
-975, 37, 824
-881, 39, 696
-800, 42, 569
-740, 24, 451
-679, 12, 356
-622, 18, 250
-622, 18, 250
-601, 19, 170
-590, 41, 110
-,-,-
-956, 77, 722
-962, 3, 816
-1009, 31, 909
-1009, 31, 909
-1101, 25, 987
-1165, 13, 1108
-1226, 7, 1252
-1268, 26, 1351
-1278, 93, 1408
-1232, 122, 1403
-1161, 129, 1317
-1085, 146, 1164
-965, 163, 977
-816, 174, 783
-718, 146, 605
-742, -2, 477
-676, -20, 357
-,-,-
-1038, 129, 881
-1044, 67, 918
-1080, 139, 954
-1080, 139, 954
-1093, 147, 931
-1094, 175, 904
-1113, 148, 904
-1138, 197, 950
-1136, 192, 993
-1155, 133, 1021
-1146, 103, 988
-1111, 70, 909
-1051, 86, 809
-968, 125, 707
-916, 150, 596
-845, 145, 467
-761, 160, 352
-761, 160, 352
-687, 188, 250
-619, 215, 152
-555, 234, 69
-508, 230, -2
-486, 223, -49
-,-,-
-944, 250, 1004
-978, 246, 1014
-950, 202, 1039
-965, 269, 1043
-998, 271, 1018
-968, 239, 967
-999, 241, 931
-1014, 175, 872
-1028, 154, 795
-975, 153, 700
-969, 152, 608
-898, 131, 500
-898, 131, 500
-841, 129, 398
-780, 137, 305
-738, 125, 203
-709, 103, 122
-659, 100, 53
-,-,-
-975, 306, 983
-1063, 297, 1083
-1089, 279, 1121
-1140, 212, 1151
-1135, 203, 1172
-1134, 150, 1198
-1107, 136, 1184
-1071, 165, 1136
-1001, 159, 1029
-945, 161, 891
-879, 181, 760
-814, 176, 618
-772, 154, 482
-772, 154, 482
-745, 166, 364
-702, 178, 247
-683, 158, 162
-678, 132, 82
-655, 125, 13
-576, 160, -20
-528, 171, -17
-528, 171, -17
-,-,-
-1078, 308, 870
-1049, 258, 881
-1037, 308, 896
-1037, 308, 896
-1016, 349, 909
-1057, 353, 937
-1004, 356, 939
-978, 364, 899
-968, 341, 841
-958, 300, 784
-940, 274, 719
-941, 285, 653
-882, 270, 592
-880, 238, 546
-877, 207, 462
-877, 207, 462
-841, 240, 371
-833, 230, 339
-821, 209, 304
-755, 223, 262
-672, 244, 213
-588, 253, 150
-519, 268, 97
-,-,-
-1340, -2, 1250
-1341, 60, 1113
-1174, 43, 987
-1018, 97, 809
-885, 108, 642
-850, 135, 495
-774, 160, 393
-774, 160, 393
-707, 175, 290
-678, 112, 220
-655, 104, 189
-666, 122, 163
-596, 169, 116
-514, 222, 62
-468, 262, 44
-485, 271, 0
-485, 271, 0
-438, 304, -24
-447, 222, -62
-515, 135, -90
-,-,-
-1112, -94, 917
-1172, -58, 1017
-1167, 12, 992
-1179, 48, 923
-1137, 47, 853
-1113, 34, 829
-1060, 83, 783
-1002, 83, 734
-1002, 121, 734
-893, 92, 611
-898, 54, 544
-890, 65, 478
-861, 95, 407
-804, 129, 331
-760, 169, 249
-760, 169, 249
-751, 178, 165
-744, 182, 96
-,-,-
-1100, -118, 1073
-1069, -131, 1093
-1051, -48, 1096
-1049, 19, 1050
-1073, 21, 996
-1002, 19, 894
-988, 38, 821
-961, 84, 763
-912, 92, 650
-912, 92, 650
-821, 55, 473
-799, 92, 405
-759, 157, 335
-683, 199, 235
-621, 214, 107
-,-,-
-880, 124, 857
-880, 124, 857
-856, 60, 864
-863, 60, 933
-886, 42, 993
-1000, 46, 1012
-1039, 85, 1071
-1073, 66, 1160
-1131, -16, 1193
-1151, -42, 1177
-1144, -39, 1107
-1111, -26, 1004
-1039, 3, 881
-977, 36, 784
-977, 36, 784
-901, 76, 679
-811, 94, 538
-732, 108, 399
-694, 92, 281
-633, 107, 172
-604, 121, 73
-604, 121, 73
-573, 153, -8
-,-,-
-1090, -60, 984
-1090, -60, 984
-1079, -3, 982
-1072, 21, 895
-1061, -9, 857
-1082, -10, 829
-1069, -6, 786
-1042, -23, 721
-989, 0, 639
-959, 16, 570
-895, 42, 471
-895, 42, 471
-818, 65, 378
-755, 99, 294
-698, 115, 206
-674, 120, 118
-637, 137, 44
-,-,-
-972, 33, 1097
-1016, 58, 1055
-1056, 93, 1085
-1059, 92, 1047
-1032, 84, 1004
-1006, 115, 969
-994, 136, 972
-969, 100, 950
-950, 22, 889
-950, 22, 889
-920, 27, 809
-875, 68, 740
-830, 101, 675
-796, 100, 595
-753, 107, 495
-712, 164, 419
-662, 198, 330
-,-,-
-957, -43, 976
-981, -28, 943
-1004, -6, 957
-1055, 14, 942
-1079, -28, 922
-1073, -31, 886
-1062, -33, 842
-1023, -27, 773
-944, -30, 663
-878, -37, 533
-878, -37, 533
-779, -20, 421
-686, 19, 312
-,-,-
-764, -157, 635
-1188, -95, 605
-1393, -50, 856
-1438, -49, 1148
-1782, -119, 1193
-1998, -158, 1765
-1865, -333, 1791
-1230, -382, 1463
-698, -247, 1026
-174, -20, 450
29, 130, -116
157, 201, -273
-10, 156, -129
-10, 156, -129
-,-,-
-1133, 106, 826
-1417, 126, 1055
-1551, -53, 1081
-1578, -116, 1183
-1518, -123, 1045
-1569, -13, 998
-1329, -24, 1042
-1059, -49, 969
-924, -14, 854
-861, -19, 732
-817, 47, 677
-560, 103, 583
-292, 86, 504
-381, 42, 83
-418, -22, -111
-418, -22, -111
-,-,-
-1253, 445, 1098
-1518, 331, 719
-1192, 76, 906
-1148, -97, 1353
-1334, -86, 1345
-1238, -96, 1236
-1090, -164, 1078
-1084, -189, 1075
-896, -113, 1252
-731, -11, 888
-513, -9, 541
-411, 13, 381
-411, 13, 381
-408, 49, 167
-427, 101, 37
-445, 116, -145
-,-,-
-995, 333, 1050
-1152, 80, 771
-1427, 173, 1029
-1169, 298, 1015
-1093, 391, 763
-1047, 374, 669
-1188, 380, 898
-1188, 380, 898
-1287, 366, 1136
-1279, 266, 1236
-1121, 164, 1108
-992, 105, 991
-851, 139, 850
-559, 193, 719
-,-,-
-1434, 680, 1015
-566, 444, 907
-303, 284, 875
-859, 260, 787
-1192, 280, 1042
-1228, 353, 1326
-1032, 396, 1245
-931, 324, 1124
-1075, 273, 1067
-1102, 252, 1159
-954, 164, 1095
-797, 166, 1069
-461, 325, 1123
-452, 324, 881
-,-,-
-664, 277, 885
-636, 125, 814
-629, 22, 952
-950, 109, 1109
-1051, 191, 1032
-943, 343, 1044
-943, 343, 1044
-1002, 515, 1322
-1109, 552, 1382
-1347, 521, 1275
-1274, 427, 1430
-1072, 322, 1741
-992, 363, 1580
-868, 407, 1163
-716, 352, 956
-574, 246, 812
-426, 214, 640
-248, 245, 378
-225, 216, 9
-229, 144, -137
-284, 110, -48
-306, 88, -38
-306, 88, -38
-,-,-
-968, 637, 1419
-913, 402, 1105
-854, 214, 1129
-848, 167, 1317
-911, 147, 1214
-998, 88, 1186
-998, 88, 1186
-1093, 28, 1278
-922, -29, 1164
-931, 108, 1111
-847, 205, 839
-521, 193, 706
-289, 199, 437
-190, 174, 144
-210, 172, -2
-,-,-
-1170, 379, 1112
-1053, 352, 1277
-1166, 156, 851
-1227, 270, 1063
-1314, 462, 1303
